id,name,email,amount,date,category,active,quantity,rating
rec-000023,Alysson Jackson,alia.sanders@porter.org,-494.00,2024-11-30T17:27:06+05:30,health,true,54,3.4
rec-000024,Arvid Bergstrom,meaganmayer@fleming.name,159.93,2026-01-09T17:27:06+05:30,furniture,false,66,0.9
rec-000025,Timothy Weber,johnnyc@richards.biz,906.05,2024-07-11T17:27:06+05:30,books,true,81,0.2
rec-000026,Diamond Walters,sammy.clark@burns.net,38.26,2025-03-14T17:27:06+05:30,books,true,18,1.7
rec-000027,Margie Stanley,briancunningham@abshire.io,557.16,2025-04-16T17:27:06+05:30,automotive,true,90,3.6
rec-000028,Lila Reilly,elaina.myers@padilla.name,284.64,2025-04-13T17:27:06+05:30,electronics,false,54,4.2
rec-000029,Kelly Howe,fayemason@garrison.com,389.72,2026-06-10T17:27:06+05:30,food,true,55,0.7
rec-000030,Louie Bird,francowyman42@sullivan.info,524.77,2025-10-01T17:27:06+05:30,automotive,true,48,5.0
rec-000031,Polly Perry,erik.duncan@kuhn.org,683.70,2024-10-22T17:27:06+05:30,garden,false,99,1.0
rec-000032,Sofia Henry,not-an-email,289.97,2025-09-08T17:27:06+05:30,garden,true,18,0.3
rec-000033,Buford Adams,breanaashley@waters.name,124.60,2025-05-21T17:27:06+05:30,clothing,true,33,2.7
rec-000034,Brandt Reyes,gilliankennedy@wheeler.com,225.69,2025-01-18T17:27:06+05:30,clothing,true,37,1.0
rec-000035,Kari Harvey,lclark@henry.info,47.47,2024-07-15T17:27:06+05:30,clothing,true,42,3.4
rec-000036,Bonita Padilla,not-an-email,302.64,2024-09-07T17:27:06+05:30,sports,true,88,2.1
rec-000037,Francesca Porter,francis.singh@walton.org,458.85,2026-04-22T17:27:06+05:30,garden,true,28,5.0
rec-000038,Steve Brooks,ctaylor@jenkins.name,580.75,2024-09-14T17:27:06+05:30,electronics,true,69,1.0
rec-000039,Alexis Love,justineo@bergstrom.net,880.38,2024-11-24T17:27:06+05:30,health,true,13,2.2
rec-000040,Fae Turner,gregsingh@mcdonald.biz,924.23,2025-05-08T17:27:06+05:30,automotive,true,38,2.9
rec-000041,Kelly Berry,alessandroharrison@stevenson.biz,936.03,2024-07-20T17:27:06+05:30,toys,true,26,4.8
rec-000042,Jaron Swift,mikaylaschuster2@garcia.biz,380.10,2024-07-19T17:27:06+05:30,electronics,false,76,3.3
rec-000043,Ellie Garcia,harveymayer@morris.io,693.30,2026-01-16T17:27:06+05:30,toys,true,96,2.2
rec-000044,Kory Larson,hopewilkins@ferguson.info,349.71,2025-03-27T17:27:06+05:30,furniture,true,23,0.2
rec-000045,,rosa-ritchie@fernandez.org,736.39,2025-09-29T17:27:06+05:30,electronics,false,77,1.9
rec-000046,Krystal Lawrence,eross@hayes.org,777.14,2025-12-17T17:27:06+05:30,automotive,true,46,3.0
rec-000047,Jennie Bell,caryl@joseph.org,567.56,2024-11-27T17:27:06+05:30,furniture,true,48,0.7
rec-000048,Jace Grimes,giovanna_howell@hunter.biz,444.98,2026-02-13T17:27:06+05:30,,true,75,0.4
rec-000049,Rudy Harrison,gerald.lowe@wade.name,851.74,2024-07-12T17:27:06+05:30,health,false,16,1.7
rec-000050,Albin Wells,not-an-email,710.12,2025-05-30T17:27:06+05:30,clothing,true,72,1.1
rec-000051,Molly Gottlieb,doravincent@hamilton.biz,904.40,2026-01-30T17:27:06+05:30,toys,true,95,1.1
rec-000052,Guido Green,not-an-email,867.57,2024-11-11T17:27:06+05:30,automotive,true,19,2.2
rec-000053,Corine Harrington,allenewade@dietrich.biz,982.37,2026-04-21T17:27:06+05:30,electronics,true,64,4.6
rec-000054,Beatrice Lambert,emmettbennett@rutherford.biz,240.67,2025-06-07T17:27:06+05:30,food,true,64,0.8
rec-000055,Edison Lee,kalebsandoval@nash.info,579.10,2026-03-22T17:27:06+05:30,furniture,true,12,1.1
rec-000056,Sienna Sandoval,not-an-email,502.06,2025-03-16T17:27:06+05:30,food,true,28,5.0
rec-000057,Giovani Leonard,clementina.tran@vargas.com,138.75,2026-05-01T17:27:06+05:30,sports,false,93,0.4
rec-000058,Nathanael Banks,not-an-email,834.49,2025-06-30T17:27:06+05:30,books,true,73,3.1
rec-000059,Dean Wiley,gerry.thomas@payne.io,316.67,2025-05-30T17:27:06+05:30,,true,88,0.3
rec-000060,Eddie Ramsey,not-an-email,362.69,2025-10-08T17:27:06+05:30,food,true,28,3.8
rec-000061,Deron Johnson,averyn@brekke.biz,509.05,2025-06-03T17:27:06+05:30,automotive,false,7,3.5
rec-000062,Arnaldo McLaughlin,jadenbecker47@singh.net,129.70,2026-03-06T17:27:06+05:30,clothing,true,7,2.3
rec-000063,Sasha Fernandez,not-an-email,431.52,2025-10-13T17:27:06+05:30,electronics,true,86,3.6
rec-000064,Abigayle Yates,carol-knight@stephens.biz,130.71,2024-10-22T17:27:06+05:30,toys,true,43,4.3
rec-000065,Augustus Shaw,johnnyklein@flores.biz,681.59,2026-05-03T17:27:06+05:30,furniture,false,19,2.3
rec-000066,Deanna Cronin,bryanabrady@scott.org,595.73,not-a-date,clothing,true,78,1.5
rec-000067,Broderick Marvin,meagan.johnson@glover.org,988.12,2026-05-28T17:27:06+05:30,books,true,1,3.0
rec-000068,Damian Herrera,kelly.vaughn@miles.name,599.09,2026-01-27T17:27:06+05:30,health,true,16,2.7
rec-000069,Michael Horton,leonardgoodwin@knight.io,470.50,2024-07-06T17:27:06+05:30,books,true,46,4.8
rec-000070,Isabelle Blake,dylanlane@wagner.com,17.99,not-a-date,automotive,true,8,4.7
rec-000071,Gavin Swanson,paulahowe@torres.org,-84.00,2025-10-27T17:27:06+05:30,electronics,false,50,3.9
rec-000072,Celia Cronin,alivia.daugherty@higgins.name,985.72,not-a-date,health,true,92,2.7
rec-000073,Columbus Vega,averylove@wyman.info,883.07,2025-02-21T17:27:06+05:30,books,true,62,1.0
rec-000074,Frankie Lyons,msantos10@murray.io,12.74,2025-07-22T17:27:06+05:30,sports,true,22,0.1
rec-000075,Darryl Goldner,caitlynwu@waters.net,935.37,2025-12-27T17:27:06+05:30,garden,true,51,1.1
rec-000076,Ana Ferguson,cedrickm@klein.io,152.71,2025-05-16T17:27:06+05:30,books,true,75,2.1
rec-000077,Nicole Rutherford,josiemanning@gross.net,630.83,2024-12-21T17:27:06+05:30,electronics,true,92,0.5
rec-000078,Edgardo Cormier,alvenalee@franklin.biz,871.02,2025-06-15T17:27:06+05:30,clothing,false,3,2.4
rec-000079,Payton Sparks,laura.banks90@meyer.biz,383.59,2024-06-26T17:27:06+05:30,electronics,true,87,3.2
rec-000080,Fred Fields,philipv@palmer.name,402.04,2026-04-22T17:27:06+05:30,furniture,true,2,3.2
rec-000081,Christophe Bogan,myles_singh@henry.org,336.36,2025-06-01T17:27:06+05:30,garden,true,40,2.6
rec-000082,,pierre_ramos5@fox.org,761.86,2024-12-15T17:27:06+05:30,automotive,true,35,0.9
rec-000083,Dimitri Patterson,harrisonharris@daniel.info,584.19,2026-04-18T17:27:06+05:30,,false,22,4.0
rec-000084,Travis Watts,kasandra.daniels@porter.biz,302.40,2025-12-31T17:27:06+05:30,automotive,true,47,3.8
rec-000085,Cecil Patterson,faym@soto.net,387.20,2026-05-26T17:27:06+05:30,furniture,true,49,4.4
rec-000086,Kale Holmes,gregcronin@jacobson.net,833.87,2025-12-01T17:27:06+05:30,garden,true,87,0.9
rec-000087,Emmanuelle Ingram,celine.berry@mueller.org,703.68,2025-10-02T17:27:06+05:30,electronics,false,97,3.8
rec-000088,Effie Ramirez,maddisonwu@soto.com,945.99,2025-05-01T17:27:06+05:30,sports,true,37,4.5
rec-000089,Estefania Ross,agnescarroll@sherman.name,674.10,not-a-date,sports,false,55,2.8
rec-000090,Brando Gomez,dswanson@graves.io,176.06,2025-12-16T17:27:06+05:30,garden,true,96,3.4
rec-000091,Cierra Atkinson,jimmie_keller@cruz.net,802.93,2025-04-03T17:27:06+05:30,,true,99,4.9
rec-000092,Esmeralda Barton,marciaharrington@richardson.net,56.54,2025-09-08T17:27:06+05:30,garden,true,88,1.4
rec-000093,Amos Rice,darlenegilbert@weber.org,748.99,2025-11-30T17:27:06+05:30,electronics,false,56,3.4
rec-000094,Madonna Ramsey,selenapatel@barnett.io,485.18,2025-11-25T17:27:06+05:30,furniture,false,62,0.9
rec-000095,Camilla Hayes,alectownsend@shields.io,105.62,2024-11-21T17:27:06+05:30,furniture,true,66,2.2
rec-000096,Evangeline Considine,anissa.parker@jacobs.name,85.87,2024-12-17T17:27:06+05:30,automotive,true,72,2.3
rec-000097,,kendallpatterson@grant.com,569.46,2026-05-17T17:27:06+05:30,automotive,true,12,1.8
rec-000098,Joshua Ortiz,ellie.larson@bartell.biz,354.42,2024-12-29T17:27:06+05:30,garden,true,66,2.3
rec-000099,Charlotte Evans,raquel_leonard@bell.com,391.82,2025-12-08T17:27:06+05:30,toys,true,84,3.7
rec-000100,Yolanda Baldwin,corinerobinson@deckow.io,195.93,2025-04-27T17:27:06+05:30,food,true,28,2.1
rec-000101,,chadrick-nash@shields.net,237.70,2024-08-05T17:27:06+05:30,sports,true,57,3.4
rec-000102,Lowell Barnes,chelsiecarroll@ellis.io,333.70,2026-05-30T17:27:06+05:30,,true,93,2.7
rec-000103,Alysson Villarreal,dionashley@west.info,171.51,2025-09-05T17:27:06+05:30,sports,true,15,4.8
rec-000104,Angelo Evans,elawson7@casper.biz,271.20,2024-08-04T17:27:06+05:30,food,true,97,0.6
rec-000105,Enrico Sauer,kyra_malone@stone.com,744.83,2024-08-19T17:27:06+05:30,furniture,true,7,1.4
rec-000106,Joaquin Miles,fernandocarpenter@howard.org,70.32,2026-01-13T17:27:06+05:30,food,true,8,2.2
rec-000107,Sage Larkin,melody.whitney@palmer.com,603.26,not-a-date,sports,true,46,4.0
rec-000108,Ford Spencer,desmondwilkinson@grady.io,92.11,2025-12-27T17:27:06+05:30,food,false,79,2.9
rec-000109,Alaina Valencia,dannysingh@lane.org,184.56,2024-08-01T17:27:06+05:30,sports,true,94,1.3
rec-000110,Alan Campbell,gino.russell2@bell.com,-970.00,2026-05-26T17:27:06+05:30,automotive,true,49,2.9
rec-000111,Milton Robbins,audie.miller@grant.name,275.77,2025-01-14T17:27:06+05:30,garden,true,75,1.8
rec-000112,Araceli Stokes,not-an-email,730.94,2025-06-12T17:27:06+05:30,food,true,72,4.7
rec-000113,Dameon Goldner,drakeshelton@anderson.io,121.17,2025-09-11T17:27:06+05:30,toys,true,71,4.1
rec-000114,Constantin Hermann,caesarmontgomery@goldner.org,724.51,2025-04-30T17:27:06+05:30,food,true,95,3.6
rec-000115,Frances Bergstrom,theodore_holland@morgan.net,769.16,2025-06-25T17:27:06+05:30,clothing,true,7,2.3
rec-000116,Pedro Mertz,jody.solomon5@jacobs.name,809.36,2025-10-31T17:27:06+05:30,toys,true,44,4.8
rec-000117,Johanna Gross,bsimmons@mayer.com,902.53,2025-09-02T17:27:06+05:30,garden,false,94,4.6
rec-000118,Jimmy Berge,cmorgan@sutton.biz,-392.00,2024-11-26T17:27:06+05:30,furniture,true,78,2.4
rec-000119,Clement Perkins,joan.stewart@cook.name,257.31,2025-10-20T17:27:06+05:30,automotive,true,71,2.8
rec-000120,Marty Woods,kendrawaters@villarreal.biz,138.54,2025-09-25T17:27:06+05:30,food,false,39,2.3
rec-000121,Albina Rodriguez,malcolm_stanton11@torres.info,732.91,2025-07-19T17:27:06+05:30,clothing,true,51,2.6
rec-000122,Augusta Solomon,carli.rath@klein.org,367.38,2025-07-29T17:27:06+05:30,clothing,true,94,1.1
rec-000123,Aidan Carroll,catkinson@harris.com,548.29,2024-10-08T17:27:06+05:30,garden,true,68,1.0
rec-000124,Karianne Carr,craighale6@hunter.net,420.56,2025-09-03T17:27:06+05:30,clothing,true,18,2.3
rec-000125,Ines Beatty,kip.fox@mendez.name,9.88,2025-12-09T17:27:06+05:30,clothing,false,83,0.3
rec-000126,Joseph Stevens,ctyler@gardner.net,358.02,2026-02-28T17:27:06+05:30,toys,true,34,4.1
rec-000127,Terence Yost,aleenf@weaver.biz,796.52,2026-02-25T17:27:06+05:30,clothing,true,99,3.4
rec-000128,Sharon Tyler,deloreshale69@morris.info,860.55,2025-06-02T17:27:06+05:30,sports,false,70,0.8
rec-000129,Ally Hartmann,carolinetodd@tyler.net,208.13,2026-03-09T17:27:06+05:30,sports,true,11,4.8
rec-000130,Mia Rhodes,crawford.wu@wyatt.biz,525.75,2025-05-27T17:27:06+05:30,electronics,false,97,1.7
rec-000131,Alessandro Franklin,jfuller@evans.com,763.19,2025-06-21T17:27:06+05:30,toys,false,72,3.8
rec-000132,Troy Davies,rubyclayton@wilkinson.net,736.68,2026-05-18T17:27:06+05:30,books,true,33,3.4
rec-000133,Jordyn Fleming,kburns@jackson.biz,721.60,not-a-date,electronics,true,36,3.5
rec-000134,Chasity Ford,joeflatley@payne.com,471.21,2026-05-07T17:27:06+05:30,sports,true,68,4.4
rec-000135,Milton Cooper,joeywise@miles.name,159.77,2026-06-01T17:27:06+05:30,books,true,29,4.3
rec-000136,Arvid Little,felicia-hoffman@torres.org,109.31,2024-09-20T17:27:06+05:30,toys,false,11,0.6
rec-000137,Leo Swanson,srussell@powers.com,521.85,2025-08-25T17:27:06+05:30,garden,true,12,3.0
rec-000138,Alta Feeney,khughes@strong.io,52.38,2026-01-12T17:27:06+05:30,clothing,false,59,1.8
rec-000139,Fletcher Bryant,jillianz95@grant.info,924.19,2025-04-13T17:27:06+05:30,books,true,31,2.5
rec-000140,Jessica Gleason,manuelp88@daniels.biz,21.55,2025-10-01T17:27:06+05:30,automotive,true,5,3.9
rec-000141,Kane Fuller,chowe@cooper.org,971.07,2025-10-17T17:27:06+05:30,garden,true,16,4.7
rec-000142,Christiana Reynolds,alf.hammond@watkins.net,135.00,2024-12-15T17:27:06+05:30,electronics,false,73,2.5
rec-000143,Ally Lamb,francesca.blake@koch.name,128.22,2026-01-23T17:27:06+05:30,health,true,52,0.1
rec-000144,Angeline Christiansen,kiana.hudson@davidson.net,495.83,2026-06-15T17:27:06+05:30,food,true,91,1.9
rec-000145,Mable Jensen,darianawelch@lamb.com,833.70,2025-07-03T17:27:06+05:30,food,true,82,3.5
rec-000146,Ethan Norman,chethowell@mendoza.biz,324.69,2025-09-28T17:27:06+05:30,books,false,36,0.1
rec-000147,Asia Stevenson,ena-mayer@cronin.com,889.23,2024-08-03T17:27:06+05:30,toys,true,7,2.1
rec-000148,Kolby Hart,awilliams43@ortega.org,739.27,2024-11-03T17:27:06+05:30,toys,true,37,4.4
rec-000149,Harry Ritchie,kennyfleming@connelly.name,550.52,2025-02-14T17:27:06+05:30,furniture,true,96,4.2
rec-000150,Coby Davies,gladys.wong@flores.org,896.43,2025-08-05T17:27:06+05:30,toys,true,25,0.7
rec-000151,Noel Elliott,earl-norris@wallace.biz,788.65,2025-03-23T17:27:06+05:30,toys,true,51,2.0
rec-000152,Dusty Garcia,kaleb-gibson@gottlieb.org,688.99,2026-02-28T17:27:06+05:30,food,false,90,1.7
rec-000153,Edd Lawrence,jodygonzalez@carroll.biz,110.72,2024-10-22T17:27:06+05:30,toys,true,15,1.3
rec-000154,Dariana Garcia,theodore-carroll@manning.biz,261.97,2026-05-22T17:27:06+05:30,automotive,true,12,4.7
rec-000155,Claudie Atkinson,sonya.hermann@phillips.io,645.61,2026-06-06T17:27:06+05:30,food,true,82,2.6
rec-000156,Maia Lucas,justicegarrett@owens.io,850.30,2026-05-12T17:27:06+05:30,garden,false,65,0.1
rec-000157,Abdul Hart,shirley_rodriguez@ramirez.info,706.20,2026-03-04T17:27:06+05:30,food,true,91,0.1
rec-000158,Elliott Holt,micaela.jones@reynolds.io,83.95,2026-05-27T17:27:06+05:30,health,true,71,2.4
rec-000159,Americo Shelton,terence_olson@owen.name,962.79,2024-07-19T17:27:06+05:30,clothing,true,76,4.8
rec-000160,Eden Hunter,rvasquez@todd.net,514.08,2025-11-14T17:27:06+05:30,clothing,true,6,4.2
rec-000161,Cordell Harper,alff@schuster.biz,929.10,2024-08-05T17:27:06+05:30,books,true,28,3.3
rec-000162,Deja Fuller,oliver-walker@perez.info,503.55,2024-12-06T17:27:06+05:30,clothing,true,2,3.1
rec-000163,Mayra Perry,jodie.walton@lee.name,383.27,2024-12-05T17:27:06+05:30,electronics,true,79,1.2
rec-000164,Calista Beatty,dax-jenkins@wood.com,989.19,2025-02-12T17:27:06+05:30,electronics,false,60,3.8
rec-000165,Alycia Montgomery,caleighabshire@gerhold.net,637.57,2026-01-08T17:27:06+05:30,furniture,true,6,4.9
rec-000166,Stella Sims,derickjacobs@thornton.io,275.42,2026-05-22T17:27:06+05:30,books,true,8,0.7
rec-000167,Pablo Larkin,lutherthomas@woods.io,453.38,2024-12-18T17:27:06+05:30,furniture,false,66,3.2
rec-000168,Serena Ellis,carol.maldonado@pierce.com,371.13,2024-08-02T17:27:06+05:30,sports,true,38,2.1
rec-000169,Madisyn Sherman,javieryates@summers.io,409.01,not-a-date,food,false,14,0.2
rec-000170,,herbertherzog@peters.biz,179.58,2024-12-04T17:27:06+05:30,sports,true,29,4.4
rec-000171,Nadia Holmes,annies@dooley.net,948.40,2025-04-24T17:27:06+05:30,electronics,false,24,0.2
rec-000172,Kacey Cox,robbdavidson@nguyen.biz,658.58,2026-02-25T17:27:06+05:30,clothing,true,3,0.4
rec-000173,Carlotta Mertz,glenmarks@barnett.net,766.76,2025-05-17T17:27:06+05:30,automotive,false,97,3.8
rec-000174,,ayana_crawford84@fisher.org,495.46,2026-02-11T17:27:06+05:30,furniture,true,2,3.9
rec-000175,Harrison Miller,joel.may@mueller.info,254.01,2025-08-14T17:27:06+05:30,,false,26,3.6
rec-000176,Paul Schneider,fabianstrong@ramirez.name,423.29,2025-10-05T17:27:06+05:30,sports,true,4,4.8
rec-000177,Lindsay Martin,gabriellemills@thornton.biz,275.86,2025-02-22T17:27:06+05:30,garden,true,69,0.7
rec-000178,Caleigh Brown,ajensen@cunningham.info,654.45,2025-09-15T17:27:06+05:30,toys,false,5,1.9
rec-000179,Dimitri Murphy,lcampbell@watkins.io,957.22,2025-05-24T17:27:06+05:30,automotive,true,58,3.6
rec-000180,Aniya Hackett,allene-holland@hills.name,875.09,2025-10-12T17:27:06+05:30,clothing,false,26,4.4
rec-000181,Oscar Howell,darlene-oliver@auer.name,327.03,2026-04-06T17:27:06+05:30,clothing,true,42,3.6
rec-000182,,sharons@maldonado.biz,601.17,2026-04-15T17:27:06+05:30,automotive,true,76,2.8
rec-000183,Caterina Abbott,daynasherman@tyler.biz,505.17,2025-06-24T17:27:06+05:30,books,true,93,2.7
rec-000184,Carole Glenn,lewis.stark@fox.io,144.61,2024-09-21T17:27:06+05:30,clothing,true,36,0.4
rec-000185,Garret Wiggins,rubenhubbard@robertson.biz,984.59,2024-07-11T17:27:06+05:30,sports,true,94,2.1
rec-000186,Maxime Ellis,lloyd.hermann@hill.biz,70.78,2024-12-11T17:27:06+05:30,furniture,true,26,1.6
rec-000187,Carlotta Carr,doyle.grimes@reid.io,451.07,2025-08-07T17:27:06+05:30,toys,true,81,0.3
rec-000188,Justine Miles,fsolomon@reid.name,741.06,2024-12-31T17:27:06+05:30,toys,false,2,1.6
rec-000189,Ansley Love,brennon.schuster@lindgren.com,7.48,2025-08-07T17:27:06+05:30,clothing,false,95,4.9
rec-000190,Carmine Ramos,albert_peters@freeman.org,948.10,2025-12-02T17:27:06+05:30,sports,true,60,3.2
rec-000191,Kariane Black,gladysflores@black.io,857.44,2025-04-06T17:27:06+05:30,garden,true,46,1.1
rec-000192,Kenton Wiley,not-an-email,276.96,2026-04-27T17:27:06+05:30,health,false,73,4.7
rec-000193,Cassidy Jordan,ansley.reese@mcclure.biz,181.71,2026-06-13T17:27:06+05:30,books,false,10,1.0
rec-000194,Finn Martinez,john-daniel67@perez.io,441.71,2026-03-07T17:27:06+05:30,sports,true,86,2.7
rec-000195,Jaime Palmer,paulafleming@mendez.io,975.31,2026-03-01T17:27:06+05:30,sports,true,45,2.1
rec-000196,Nasir Farrell,camrenswanson@mcclure.org,573.68,2024-06-19T17:27:06+05:30,automotive,true,2,2.3
rec-000197,Kris Gerhold,bernice.singh@fields.net,946.85,2026-01-27T17:27:06+05:30,toys,true,83,4.1
rec-000198,Amy Woods,kayley.whitney@cronin.com,539.38,2026-05-30T17:27:06+05:30,toys,true,81,0.4
rec-000199,Aurelia Rice,lutherkim@bradley.biz,464.78,2025-01-23T17:27:06+05:30,books,false,18,1.3
rec-000200,,ashton.cummings@fisher.org,116.56,2024-10-09T17:27:06+05:30,health,false,39,2.3
rec-000201,,lincolnpatterson@murphy.info,280.81,2026-04-12T17:27:06+05:30,food,true,69,2.1
rec-000202,Caleigh Gill,monan44@pena.org,407.30,not-a-date,garden,true,62,2.0
rec-000203,Lucas Dietrich,evincent@mason.net,567.44,2026-01-05T17:27:06+05:30,clothing,true,92,1.9
rec-000204,Camron Ross,addisonmorgan@feeney.org,519.19,2026-03-22T17:27:06+05:30,health,false,43,2.0
rec-000205,Dolores Wolfe,hope.marsh@nichols.io,463.31,2025-06-15T17:27:06+05:30,,true,1,3.4
rec-000206,Ines Walton,elimendez@norman.org,824.04,2024-11-08T17:27:06+05:30,automotive,true,90,0.4
rec-000207,Lonny Sparks,ramon.weber@marvin.com,848.50,2025-09-17T17:27:06+05:30,clothing,true,70,3.5
rec-000208,Owen Ingram,dejadaniel4@price.net,615.60,2024-08-28T17:27:06+05:30,,false,59,4.4
rec-000209,Alf Purdy,clement.farrell@cox.org,-226.00,2025-02-05T17:27:06+05:30,sports,false,17,3.1
rec-000210,Karelle Zimmerman,not-an-email,580.17,2025-12-25T17:27:06+05:30,furniture,false,51,2.6
rec-000211,Reilly Ball,twalters@coleman.biz,501.25,2024-11-15T17:27:06+05:30,sports,true,10,2.5
rec-000212,Berry Brooks,madelinedean@bartell.name,902.27,2025-03-30T17:27:06+05:30,garden,true,80,0.9
rec-000213,Daron Romero,angeline.grimes@love.info,650.05,2025-05-29T17:27:06+05:30,electronics,true,73,4.6
rec-000214,Caden Hahn,nmccullough@douglas.biz,417.66,2024-10-17T17:27:06+05:30,toys,false,13,1.3
rec-000215,Karelle Hudson,leadavidson@wagner.com,730.17,2025-03-23T17:27:06+05:30,sports,true,92,1.7
rec-000216,Stephanie Boyle,edwardj@shields.name,853.28,2025-07-13T17:27:06+05:30,books,true,29,4.2
rec-000217,Kaia Reed,guido.hills@williams.biz,530.90,2025-02-19T17:27:06+05:30,garden,true,27,2.1
rec-000218,Danny Hernandez,julio-myers@jacobs.io,796.61,2024-08-14T17:27:06+05:30,health,true,33,2.1
rec-000219,Reuben Hamilton,not-an-email,275.92,2024-10-10T17:27:06+05:30,furniture,true,3,3.3
rec-000220,Kale Harper,christystevenson@williamson.net,458.06,2024-10-17T17:27:06+05:30,furniture,true,76,0.2
rec-000221,Brandon Townsend,cordie_reid@graves.org,878.55,2025-11-27T17:27:06+05:30,furniture,true,60,4.7
rec-000222,Alison Gray,ednaschmitt59@grimes.com,889.99,2025-08-15T17:27:06+05:30,furniture,true,87,4.8
rec-000223,Caterina Keller,ehenderson@nichols.org,440.52,2024-07-18T17:27:06+05:30,electronics,true,65,4.8
rec-000224,Darren Hammond,not-an-email,853.08,2025-06-08T17:27:06+05:30,clothing,true,87,1.3
rec-000225,Maria Marquardt,eclark@villarreal.com,549.91,2026-05-16T17:27:06+05:30,sports,true,67,0.8
rec-000226,Nichole Harris,griley@patterson.io,666.12,2025-03-15T17:27:06+05:30,sports,true,2,3.3
rec-000227,Brandon Moreno,cassidy-yost99@harris.net,692.72,2025-10-11T17:27:06+05:30,books,true,85,3.4
rec-000228,Alek Horton,kbrekke@silva.io,404.34,2025-12-31T17:27:06+05:30,clothing,true,81,4.3
rec-000229,Lizzie Gilbert,silas.nelson@rosenbaum.info,379.30,2024-12-21T17:27:06+05:30,furniture,true,19,1.2
rec-000230,Lane Abernathy,della-powell@williamson.org,949.33,2025-11-04T17:27:06+05:30,books,true,15,4.8
rec-000231,Christine Henderson,franz.barton@cunningham.io,889.09,2026-02-11T17:27:06+05:30,clothing,true,23,3.9
rec-000232,Rigoberto Thiel,stephaniea@ray.com,671.06,2026-01-27T17:27:06+05:30,toys,true,41,3.9
rec-000233,Dariana Walker,anibalbarber@watts.net,670.40,2026-03-05T17:27:06+05:30,automotive,true,96,2.2
rec-000234,Pablo Armstrong,eleanoraclay@vargas.info,418.45,2024-12-19T17:27:06+05:30,health,true,81,2.4
rec-000235,Joanie Doyle,marcos.wright@quigley.org,829.90,2025-10-26T17:27:06+05:30,garden,true,19,3.7
rec-000236,Kariane Quinn,opalarmstrong@williamson.biz,160.49,2025-02-27T17:27:06+05:30,electronics,true,79,3.1
rec-000237,Cicero Doyle,jackietyler@haley.com,979.83,2026-02-12T17:27:06+05:30,,false,27,4.5
rec-000238,Tamara Padilla,berthagarza@klein.biz,521.94,2025-05-27T17:27:06+05:30,books,false,97,4.1
rec-000239,Danyka Mayer,caitlynbaker@patterson.biz,991.56,2025-12-16T17:27:06+05:30,,true,60,0.1
rec-000240,,rkling@bailey.name,645.23,2024-10-09T17:27:06+05:30,garden,false,7,1.1
